reporter_country_code,reporter_country,fbs_item_code,fbs_item,Domestic supply quantity,Export Quantity,Import Quantity,Production,Stock Variation,new_domestic,d,E_re,E_dom
40,Austria,2766,Cephalopods,2440,290,2730,0,0,2440,-2440,1,0
40,Austria,2767,"Molluscs, Other",4580,410,4990,0,0,4580,-4580,1,0
40,Austria,2769,"Aquatic Animals, Others",150,10,160,0,0,150,-150,1,0
40,Austria,2775,Aquatic Plants,1210,110,1320,0,0,1210,-1210,1,0
40,Austria,2781,"Fish, Body Oil",1280,170,1450,0,0,1280,-1280,1,0
40,Austria,2782,"Fish, Liver Oil",10,0,20,0,0,20,-20,NA,NA
40,Austria,2807,Rice and products,96000,6000,107000,0,4000,97000,-101000,1,0
40,Austria,2848,Milk - Excluding Butter,3527000,1972000,1735000,3852000,88000,3527000,237000,0.8798174442190669,0.12018255578093306
40,Austria,2899,Miscellaneous,-64000,300000,237000,0,0,-63000,63000,0.79,0.20999999999999996
44,Bahamas,2511,Wheat and products,31000,0,31000,0,0,31000,-31000,NA,NA
44,Bahamas,2513,Barley and products,3000,0,2000,0,-1000,3000,-2000,NA,NA
44,Bahamas,2514,Maize and products,5000,0,4000,1000,0,5000,-4000,NA,NA
44,Bahamas,2515,Rye and products,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2516,Oats,1000,0,1000,0,0,1000,-1000,NA,NA
44,Bahamas,2517,Millet and products,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2520,"Cereals, Other",1000,0,1000,0,0,1000,-1000,NA,NA
44,Bahamas,2531,Potatoes and products,12000,0,12000,0,1000,11000,-12000,NA,NA
44,Bahamas,2532,Cassava and products,2000,0,1000,1000,0,2000,-1000,NA,NA
44,Bahamas,2533,Sweet potatoes,2000,0,0,2000,0,2000,0,NA,NA
44,Bahamas,2534,"Roots, Other",0,0,0,0,0,0,0,NA,NA
44,Bahamas,2535,Yams,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2536,Sugar cane,62000,0,0,62000,0,62000,0,NA,NA
44,Bahamas,2537,Sugar beet,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2542,Sugar (Raw Equivalent),12000,0,11000,0,-1000,12000,-11000,NA,NA
44,Bahamas,2543,"Sweeteners, Other",13000,0,13000,0,0,13000,-13000,NA,NA
44,Bahamas,2546,Beans,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2547,Peas,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2549,"Pulses, Other and products",0,0,0,0,0,0,0,NA,NA
44,Bahamas,2551,Nuts and products,1000,0,1000,0,0,1000,-1000,NA,NA
44,Bahamas,2552,Groundnuts,2000,0,2000,0,0,2000,-2000,NA,NA
44,Bahamas,2555,Soyabeans,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2557,Sunflower seed,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2558,Rape and Mustardseed,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2560,Coconuts - Incl Copra,3000,0,0,3000,0,3000,0,NA,NA
44,Bahamas,2561,Sesame seed,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2562,Palm kernels,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2563,Olives (including preserved),0,0,0,0,0,0,0,NA,NA
44,Bahamas,2570,"Oilcrops, Other",0,0,0,0,0,0,0,NA,NA
44,Bahamas,2571,Soyabean Oil,2000,0,1000,0,-1000,2000,-1000,NA,NA
44,Bahamas,2572,Groundnut Oil,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2573,Sunflowerseed Oil,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2574,Rape and Mustard Oil,1000,0,1000,0,0,1000,-1000,NA,NA
44,Bahamas,2575,Cottonseed Oil,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2576,Palmkernel Oil,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2577,Palm Oil,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2578,Coconut Oil,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2579,Sesameseed Oil,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2580,Olive Oil,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2581,Ricebran Oil,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2582,Maize Germ Oil,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2586,"Oilcrops Oil, Other",3000,0,3000,0,-1000,4000,-3000,NA,NA
44,Bahamas,2601,Tomatoes and products,21000,0,13000,8000,0,21000,-13000,NA,NA
44,Bahamas,2602,Onions,2000,0,2000,1000,0,3000,-2000,NA,NA
44,Bahamas,2605,"Vegetables, other",42000,0,18000,25000,1000,42000,-18000,NA,NA
44,Bahamas,2611,"Oranges, Mandarines",13000,0,11000,4000,2000,13000,-11000,NA,NA
44,Bahamas,2612,"Lemons, Limes and products",14000,0,13000,2000,0,15000,-13000,NA,NA
44,Bahamas,2613,Grapefruit and products,23000,0,0,22000,0,22000,0,NA,NA
44,Bahamas,2614,"Citrus, Other",0,0,0,0,0,0,0,NA,NA
44,Bahamas,2615,Bananas,13000,0,3000,10000,0,13000,-3000,NA,NA
44,Bahamas,2616,Plantains,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2617,Apples and products,4000,0,5000,0,1000,4000,-5000,NA,NA
44,Bahamas,2618,Pineapples and products,2000,0,2000,0,0,2000,-2000,NA,NA
44,Bahamas,2619,Dates,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2620,Grapes and products (excl wine),1000,0,1000,0,0,1000,-1000,NA,NA
44,Bahamas,2625,"Fruits, other",17000,0,8000,9000,0,17000,-8000,NA,NA
44,Bahamas,2630,Coffee and products,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2633,Cocoa Beans and products,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2635,Tea (including mate),0,0,0,0,0,0,0,NA,NA
44,Bahamas,2640,Pepper,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2641,Pimento,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2642,Cloves,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2645,"Spices, Other",1000,0,1000,0,0,1000,-1000,NA,NA
44,Bahamas,2655,Wine,4000,0,4000,0,0,4000,-4000,NA,NA
44,Bahamas,2656,Beer,3000,0,3000,0,0,3000,-3000,NA,NA
44,Bahamas,2657,"Beverages, Fermented",0,0,0,0,0,0,0,NA,NA
44,Bahamas,2658,"Beverages, Alcoholic",14000,0,2000,12000,0,14000,-2000,NA,NA
44,Bahamas,2659,"Alcohol, Non-Food",0,0,0,0,0,0,0,NA,NA
44,Bahamas,2680,Infant food,1000,0,1000,0,0,1000,-1000,NA,NA
44,Bahamas,2731,Bovine Meat,5000,0,5000,0,0,5000,-5000,NA,NA
44,Bahamas,2732,Mutton & Goat Meat,1000,0,1000,0,0,1000,-1000,NA,NA
44,Bahamas,2733,Pigmeat,12000,0,12000,0,0,12000,-12000,NA,NA
44,Bahamas,2734,Poultry Meat,30000,0,31000,6000,8000,29000,-31000,NA,NA
44,Bahamas,2735,"Meat, Other",0,0,0,0,0,0,0,NA,NA
44,Bahamas,2736,"Offals, Edible",1000,0,1000,0,0,1000,-1000,NA,NA
44,Bahamas,2737,"Fats, Animals, Raw",1000,0,1000,0,0,1000,-1000,NA,NA
44,Bahamas,2740,"Butter, Ghee",1000,0,1000,0,0,1000,-1000,NA,NA
44,Bahamas,2743,Cream,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2744,Eggs,5000,0,4000,1000,0,5000,-4000,NA,NA
44,Bahamas,2745,Honey,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2761,Freshwater Fish,790,0,790,0,0,790,-790,NA,NA
44,Bahamas,2762,Demersal Fish,1190,0,700,480,0,1180,-700,NA,NA
44,Bahamas,2763,Pelagic Fish,4360,0,4320,40,0,4360,-4320,NA,NA
44,Bahamas,2764,"Marine Fish, Other",490,30,510,0,0,480,-480,1,0
44,Bahamas,2765,Crustaceans,3790,3780,1300,6270,0,3790,2480,0.3439153439153439,0.656084656
44,Bahamas,2766,Cephalopods,200,0,200,0,0,200,-200,NA,NA
44,Bahamas,2767,"Molluscs, Other",2340,780,50,3070,0,2340,730,0.064102564,0.9358974358974359
44,Bahamas,2769,"Aquatic Animals, Others",0,0,0,0,0,0,0,NA,NA
44,Bahamas,2775,Aquatic Plants,0,0,0,0,0,0,0,NA,NA
44,Bahamas,2781,"Fish, Body Oil",10,0,10,0,0,10,-10,NA,NA
44,Bahamas,2807,Rice and products,13000,0,13000,0,0,13000,-13000,NA,NA
44,Bahamas,2848,Milk - Excluding Butter,58000,0,56000,3000,1000,58000,-56000,NA,NA
44,Bahamas,2899,Miscellaneous,13000,0,13000,0,0,13000,-13000,NA,NA
48,Bahrain,2511,Wheat and products,127000,69000,248000,0,53000,126000,-179000,1,0
48,Bahrain,2513,Barley and products,2000,0,3000,0,1000,2000,-3000,NA,NA
48,Bahrain,2514,Maize and products,20000,0,20000,0,0,20000,-20000,NA,NA
48,Bahrain,2515,Rye and products,0,0,0,0,0,0,0,NA,NA
48,Bahrain,2516,Oats,1000,0,1000,0,0,1000,-1000,NA,NA
48,Bahrain,2517,Millet and products,1000,0,1000,0,0,1000,-1000,NA,NA
48,Bahrain,2518,Sorghum and products,1000,0,1000,0,0,1000,-1000,NA,NA
48,Bahrain,2520,"Cereals, Other",2000,0,3000,0,0,3000,-3000,NA,NA
48,Bahrain,2531,Potatoes and products,67000,0,73000,0,5000,68000,-73000,NA,NA
48,Bahrain,2532,Cassava and products,0,0,0,0,0,0,0,NA,NA
48,Bahrain,2533,Sweet potatoes,1000,0,1000,0,0,1000,-1000,NA,NA
48,Bahrain,2534,"Roots, Other",2000,0,2000,0,0,2000,-2000,NA,NA
48,Bahrain,2535,Yams,1000,0,1000,0,0,1000,-1000,NA,NA
48,Bahrain,2536,Sugar cane,0,0,0,0,0,0,0,NA,NA
48,Bahrain,2537,Sugar beet,0,0,0,0,0,0,0,NA,NA
48,Bahrain,2542,Sugar (Raw Equivalent),66000,1000,68000,0,2000,65000,-67000,1,0
48,Bahrain,2543,"Sweeteners, Other",13000,2000,25000,0,10000,13000,-23000,1,0
48,Bahrain,2546,Beans,1000,0,1000,0,0,1000,-1000,NA,NA
48,Bahrain,2547,Peas,2000,0,2000,0,0,2000,-2000,NA,NA
48,Bahrain,2549,"Pulses, Other and products",10000,0,10000,0,0,10000,-10000,NA,NA
48,Bahrain,2551,Nuts and products,30000,0,30000,0,0,30000,-30000,NA,NA
48,Bahrain,2552,Groundnuts,4000,0,4000,0,0,4000,-4000,NA,NA
48,Bahrain,2555,Soyabeans,2000,0,1000,0,0,1000,-1000,NA,NA
48,Bahrain,2557,Sunflower seed,1000,0,1000,0,0,1000,-1000,NA,NA
48,Bahrain,2558,Rape and Mustardseed,0,0,0,0,0,0,0,NA,NA
48,Bahrain,2559,Cottonseed,1000,0,0,1000,0,1000,0,NA,NA
48,Bahrain,2560,Coconuts - Incl Copra,6000,0,7000,0,1000,6000,-7000,NA,NA
48,Bahrain,2561,Sesame seed,0,0,1000,0,0,1000,-1000,NA,NA
48,Bahrain,2562,Palm kernels,0,0,0,0,0,0,0,NA,NA
48,Bahrain,2563,Olives (including preserved),2000,0,2000,0,0,2000,-2000,NA,NA
48,Bahrain,2570,"Oilcrops, Other",0,0,0,0,0,0,0,NA,NA
48,Bahrain,2571,Soyabean Oil,2000,0,2000,0,0,2000,-2000,NA,NA
48,Bahrain,2572,Groundnut Oil,0,0,0,0,0,0,0,NA,NA
48,Bahrain,2573,Sunflowerseed Oil,7000,0,11000,0,5000,6000,-11000,NA,NA
48,Bahrain,2574,Rape and Mustard Oil,1000,0,1000,0,0,1000,-1000,NA,NA
48,Bahrain,2575,Cottonseed Oil,0,0,0,0,0,0,0,NA,NA
48,Bahrain,2576,Palmkernel Oil,1000,0,1000,0,0,1000,-1000,NA,NA
48,Bahrain,2577,Palm Oil,13000,0,14000,0,1000,13000,-14000,NA,NA
48,Bahrain,2578,Coconut Oil,1000,0,1000,0,0,1000,-1000,NA,NA
48,Bahrain,2579,Sesameseed Oil,0,0,0,0,0,0,0,NA,NA
48,Bahrain,2580,Olive Oil,2000,0,2000,0,0,2000,-2000,NA,NA
48,Bahrain,2582,Maize Germ Oil,2000,0,2000,0,1000,1000,-2000,NA,NA
48,Bahrain,2586,"Oilcrops Oil, Other",8000,2000,11000,0,1000,8000,-9000,1,0
48,Bahrain,2601,Tomatoes and products,53000,39000,83000,7000,-1000,52000,-44000,1,0
48,Bahrain,2602,Onions,40000,1000,41000,0,0,40000,-40000,1,0
48,Bahrain,2605,"Vegetables, other",141000,3000,133000,13000,1000,142000,-130000,1,0
48,Bahrain,2611,"Oranges, Mandarines",46000,20000,62000,0,-3000,45000,-42000,1,0
48,Bahrain,2612,"Lemons, Limes and products",17000,1000,18000,1000,1000,17000,-17000,1,0
48,Bahrain,2613,Grapefruit and products,2000,0,2000,0,0,2000,-2000,NA,NA
48,Bahrain,2614,"Citrus, Other",1000,0,1000,0,0,1000,-1000,NA,NA
48,Bahrain,2615,Bananas,2000,0,2000,0,0,2000,-2000,NA,NA
48,Bahrain,2616,Plantains,19000,0,19000,0,0,19000,-19000,NA,NA
48,Bahrain,2617,Apples and products,26000,6000,31000,0,-1000,26000,-25000,1,0
48,Bahrain,2618,Pineapples and products,13000,2000,24000,0,9000,13000,-22000,1,0
48,Bahrain,2619,Dates,18000,0,5000,14000,0,19000,-5000,NA,NA
48,Bahrain,2620,Grapes and products (excl wine),7000,0,7000,0,0,7000,-7000,NA,NA
48,Bahrain,2625,"Fruits, other",62000,3000,56000,5000,-3000,61000,-53000,1,0
48,Bahrain,2630,Coffee and products,10000,0,11000,0,0,11000,-11000,NA,NA
48,Bahrain,2633,Cocoa Beans and products,5000,0,5000,0,0,5000,-5000,NA,NA
48,Bahrain,2635,Tea (including mate),2000,0,2000,0,0,2000,-2000,NA,NA
48,Bahrain,2640,Pepper,0,0,1000,0,0,1000,-1000,NA,NA
48,Bahrain,2641,Pimento,1000,0,1000,0,0,1000,-1000,NA,NA
48,Bahrain,2642,Cloves,0,0,0,0,0,0,0,NA,NA
48,Bahrain,2645,"Spices, Other",6000,1000,7000,0,0,6000,-6000,1,0
48,Bahrain,2655,Wine,1000,0,2000,0,1000,1000,-2000,NA,NA
48,Bahrain,2656,Beer,25000,0,24000,0,-1000,25000,-24000,NA,NA
48,Bahrain,2657,"Beverages, Fermented",0,0,0,0,0,0,0,NA,NA
48,Bahrain,2658,"Beverages, Alcoholic",3000,0,5000,0,2000,3000,-5000,NA,NA
48,Bahrain,2659,"Alcohol, Non-Food",1000,0,1000,0,1000,0,-1000,NA,NA
48,Bahrain,2680,Infant food,1000,0,1000,0,0,1000,-1000,NA,NA
48,Bahrain,2731,Bovine Meat,22000,0,22000,1000,0,23000,-22000,NA,NA
48,Bahrain,2732,Mutton & Goat Meat,34000,0,8000,25000,0,33000,-8000,NA,NA
48,Bahrain,2733,Pigmeat,1000,0,1000,0,0,1000,-1000,NA,NA
48,Bahrain,2734,Poultry Meat,77000,1000,71000,7000,0,77000,-70000,1,0
48,Bahrain,2735,"Meat, Other",1000,0,1000,0,0,1000,-1000,NA,NA
48,Bahrain,2736,"Offals, Edible",6000,0,2000,4000,0,6000,-2000,NA,NA
48,Bahrain,2737,"Fats, Animals, Raw",3000,0,1000,1000,-1000,3000,-1000,NA,NA
48,Bahrain,2740,"Butter, Ghee",7000,0,7000,0,0,7000,-7000,NA,NA
48,Bahrain,2743,Cream,24000,0,24000,0,0,24000,-24000,NA,NA
48,Bahrain,2744,Eggs,20000,0,16000,4000,0,20000,-16000,NA,NA
48,Bahrain,2745,Honey,1000,0,1000,0,0,1000,-1000,NA,NA
48,Bahrain,2761,Freshwater Fish,9550,19730,28980,300,0,9550,-9250,1,0
48,Bahrain,2762,Demersal Fish,10670,580,5520,5740,0,10680,-4940,1,0
48,Bahrain,2763,Pelagic Fish,5690,4990,9800,880,0,5690,-4810,1,0
48,Bahrain,2764,"Marine Fish, Other",3770,70,3600,250,0,3780,-3530,1,0
48,Bahrain,2765,Crustaceans,400,12060,5360,7100,0,400,6700,0.4444444444444444,0.5555555555555556
48,Bahrain,2766,Cephalopods,240,1160,670,740,0,250,490,0.5775862068965517,0.4224137931034483
48,Bahrain,2767,"Molluscs, Other",410,0,410,0,0,410,-410,NA,NA
48,Bahrain,2769,"Aquatic Animals, Others",310,20,330,0,0,310,-310,1,0
48,Bahrain,2775,Aquatic Plants,20,10,30,0,0,20,-20,1,0
48,Bahrain,2781,"Fish, Body Oil",0,0,0,0,0,0,0,NA,NA
48,Bahrain,2782,"Fish, Liver Oil",0,0,0,0,0,0,0,NA,NA
48,Bahrain,2807,Rice and products,103000,1000,118000,0,14000,103000,-117000,1,0
48,Bahrain,2848,Milk - Excluding Butter,408000,128000,553000,12000,30000,407000,-425000,1,0
48,Bahrain,2899,Miscellaneous,-4000,30000,19000,0,-6000,-5000,11000,0.6333333333333333,0.3666666666666667
50,Bangladesh,2511,Wheat and products,7005000,69000,6223000,1036000,185000,7005000,-6154000,1,0
50,Bangladesh,2513,Barley and products,22000,0,23000,0,1000,22000,-23000,NA,NA
50,Bangladesh,2514,Maize and products,6255000,20000,2282000,4015000,22000,6255000,-2262000,1,0
50,Bangladesh,2515,Rye and products,5000,0,5000,0,0,5000,-5000,NA,NA
50,Bangladesh,2516,Oats,1000,0,1000,0,0,1000,-1000,NA,NA
50,Bangladesh,2517,Millet and products,10000,0,0,10000,0,10000,0,NA,NA
50,Bangladesh,2518,Sorghum and products,5000,0,5000,0,1000,4000,-5000,NA,NA
50,Bangladesh,2520,"Cereals, Other",4000,0,2000,3000,0,5000,-2000,NA,NA
50,Bangladesh,2531,Potatoes and products,9756000,63000,33000,9606000,-180000,9756000,30000,0.5238095238095238,0.47619047619047616
50,Bangladesh,2532,Cassava and products,19000,0,19000,0,0,19000,-19000,NA,NA
50,Bangladesh,2533,Sweet potatoes,245000,0,0,246000,0,246000,0,NA,NA
50,Bangladesh,2534,"Roots, Other",0,1000,1000,0,0,0,0,1,0
50,Bangladesh,2535,Yams,0,0,0,0,0,0,0,NA,NA
50,Bangladesh,2536,Sugar cane,3683000,0,0,3683000,0,3683000,0,NA,NA
50,Bangladesh,2537,Sugar beet,0,0,0,0,0,0,0,NA,NA
50,Bangladesh,2541,Sugar non-centrifugal,225000,0,0,225000,0,225000,0,NA,NA
50,Bangladesh,2542,Sugar (Raw Equivalent),2179000,13000,2540000,100000,447000,2180000,-2527000,1,0
50,Bangladesh,2543,"Sweeteners, Other",533000,56000,60000,563000,34000,533000,-4000,1,0
50,Bangladesh,2546,Beans,102000,0,36000,71000,4000,103000,-36000,NA,NA
50,Bangladesh,2547,Peas,534000,0,615000,9000,90000,534000,-615000,NA,NA
50,Bangladesh,2549,"Pulses, Other and products",1009000,1000,703000,389000,82000,1009000,-702000,1,0
50,Bangladesh,2551,Nuts and products,241000,3000,34000,333000,124000,240000,-31000,1,0
50,Bangladesh,2552,Groundnuts,79000,0,19000,60000,0,79000,-19000,NA,NA
50,Bangladesh,2555,Soyabeans,2402000,0,2319000,105000,21000,2403000,-2319000,NA,NA
50,Bangladesh,2557,Sunflower seed,32000,0,32000,0,0,32000,-32000,NA,NA
50,Bangladesh,2558,Rape and Mustardseed,808000,0,518000,358000,68000,808000,-518000,NA,NA
50,Bangladesh,2559,Cottonseed,50000,0,0,50000,0,50000,0,NA,NA
50,Bangladesh,2560,Coconuts - Incl Copra,581000,0,489000,432000,339000,582000,-489000,NA,NA
50,Bangladesh,2561,Sesame seed,18000,14000,0,32000,0,18000,14000,0,1
50,Bangladesh,2562,Palm kernels,0,0,0,0,0,0,0,NA,NA
50,Bangladesh,2563,Olives (including preserved),0,0,0,0,0,0,0,NA,NA
50,Bangladesh,2570,"Oilcrops, Other",110000,0,106000,5000,1000,110000,-106000,NA,NA
50,Bangladesh,2571,Soyabean Oil,1058000,16000,666000,413000,5000,1058000,-650000,1,0
50,Bangladesh,2572,Groundnut Oil,18000,0,0,18000,0,18000,0,NA,NA
50,Bangladesh,2573,Sunflowerseed Oil,6000,0,9000,0,2000,7000,-9000,NA,NA
50,Bangladesh,2574,Rape and Mustard Oil,217000,20000,0,236000,-1000,217000,20000,0,1
50,Bangladesh,2575,Cottonseed Oil,5000,0,0,7000,2000,5000,0,NA,NA
50,Bangladesh,2576,Palmkernel Oil,11000,0,11000,0,0,11000,-11000,NA,NA
50,Bangladesh,2577,Palm Oil,1334000,1000,1335000,0,0,1334000,-1334000,1,0
50,Bangladesh,2578,Coconut Oil,25000,0,1000,24000,0,25000,-1000,NA,NA
50,Bangladesh,2579,Sesameseed Oil,4000,2000,0,7000,1000,4000,2000,0,1
50,Bangladesh,2580,Olive Oil,1000,0,2000,0,1000,1000,-2000,NA,NA
50,Bangladesh,2581,Ricebran Oil,3000,0,0,3000,0,3000,0,NA,NA
50,Bangladesh,2582,Maize Germ Oil,0,0,0,0,0,0,0,NA,NA
50,Bangladesh,2586,"Oilcrops Oil, Other",25000,21000,44000,3000,1000,25000,-23000,1,0
50,Bangladesh,2601,Tomatoes and products,463000,0,48000,415000,0,463000,-48000,NA,NA
50,Bangladesh,2602,Onions,2641000,0,687000,1954000,0,2641000,-687000,NA,NA
50,Bangladesh,2605,"Vegetables, other",4930000,17000,173000,4775000,1000,4930000,-156000,1,0
50,Bangladesh,2611,"Oranges, Mandarines",327000,1000,328000,3000,3000,327000,-327000,1,0
50,Bangladesh,2612,"Lemons, Limes and products",58000,0,0,59000,0,59000,0,NA,NA
50,Bangladesh,2613,Grapefruit and products,81000,0,0,81000,0,81000,0,NA,NA
50,Bangladesh,2614,"Citrus, Other",8000,1000,9000,0,0,8000,-8000,1,0
50,Bangladesh,2615,Bananas,818000,0,0,818000,0,818000,0,NA,NA
50,Bangladesh,2616,Plantains,167000,0,0,167000,0,167000,0,NA,NA
50,Bangladesh,2617,Apples and products,223000,0,257000,0,35000,222000,-257000,NA,NA
50,Bangladesh,2618,Pineapples and products,218000,0,0,218000,0,218000,0,NA,NA
50,Bangladesh,2619,Dates,41000,0,41000,0,0,41000,-41000,NA,NA
50,Bangladesh,2620,Grapes and products (excl wine),91000,0,95000,0,4000,91000,-95000,NA,NA
50,Bangladesh,2625,"Fruits, other",3498000,34000,109000,3524000,102000,3497000,-75000,1,0
50,Bangladesh,2630,Coffee and products,5000,0,6000,0,1000,5000,-6000,NA,NA
50,Bangladesh,2633,Cocoa Beans and products,3000,2000,7000,0,2000,3000,-5000,1,0
50,Bangladesh,2635,Tea (including mate),410000,2000,1000,412000,0,411000,1000,0.5,0.5
50,Bangladesh,2640,Pepper,2000,0,3000,0,1000,2000,-3000,NA,NA
50,Bangladesh,2641,Pimento,222000,1000,66000,158000,0,223000,-65000,1,0
50,Bangladesh,2642,Cloves,1000,0,2000,0,1000,1000,-2000,NA,NA
50,Bangladesh,2645,"Spices, Other",618000,12000,262000,394000,26000,618000,-250000,1,0
50,Bangladesh,2655,Wine,0,0,0,0,0,0,0,NA,NA
50,Bangladesh,2656,Beer,3000,0,3000,0,0,3000,-3000,NA,NA
50,Bangladesh,2657,"Beverages, Fermented",0,0,0,0,0,0,0,NA,NA
50,Bangladesh,2658,"Beverages, Alcoholic",1000,0,1000,0,0,1000,-1000,NA,NA
50,Bangladesh,2659,"Alcohol, Non-Food",2000,0,2000,0,0,2000,-2000,NA,NA
50,Bangladesh,2680,Infant food,6000,0,9000,0,3000,6000,-9000,NA,NA
50,Bangladesh,2731,Bovine Meat,209000,0,7000,204000,1000,210000,-7000,NA,NA
50,Bangladesh,2732,Mutton & Goat Meat,231000,0,0,231000,0,231000,0,NA,NA
50,Bangladesh,2733,Pigmeat,0,0,0,0,0,0,0,NA,NA
50,Bangladesh,2734,Poultry Meat,270000,0,0,269000,0,269000,0,NA,NA
50,Bangladesh,2735,"Meat, Other",0,0,0,0,0,0,0,NA,NA
50,Bangladesh,2736,"Offals, Edible",108000,0,2000,106000,0,108000,-2000,NA,NA
50,Bangladesh,2737,"Fats, Animals, Raw",26000,0,2000,24000,0,26000,-2000,NA,NA
50,Bangladesh,2740,"Butter, Ghee",33000,0,1000,32000,0,33000,-1000,NA,NA
50,Bangladesh,2743,Cream,0,0,0,0,0,0,0,NA,NA
50,Bangladesh,2744,Eggs,799000,0,0,799000,0,799000,0,NA,NA
50,Bangladesh,2745,Honey,1000,0,1000,0,0,1000,-1000,NA,NA
50,Bangladesh,2761,Freshwater Fish,3691060,9790,28350,3672510,0,3691070,-18560,1,0
50,Bangladesh,2762,Demersal Fish,94020,2550,4850,91730,0,94030,-2300,1,0
50,Bangladesh,2763,Pelagic Fish,293300,800,179860,114250,0,293310,-179060,1,0
50,Bangladesh,2764,"Marine Fish, Other",320460,19720,88590,251590,0,320460,-68870,1,0
50,Bangladesh,2765,Crustaceans,206750,45270,80,251940,0,206750,45190,0.001767175,0.9982328252705986
50,Bangladesh,2766,Cephalopods,80,2150,30,2200,0,80,2120,0.013953488372093023,0.986046512
